ano,id_municipio_6,nome_municipio,grupo_renda,tae_creche_capped,tel_creche_capped,tae_pre_capped,tel_pre_capped,Total_mulheres,log_emp_mulher,Total_emp,Total_mulheres_negras,rem_med_mulheres_negras,pib_per_capita
2015,230040,Aiuaba,Menor Dinamismo Econômico,46.695402298850574,31.46551724137931,95.260663507109,68.00947867298578,477,6.169610732491456,667,24,862.6349666666666,6241.395540389481
2016,230040,Aiuaba,Menor Dinamismo Econômico,52.05479452054794,28.9193302891933,92.13759213759214,56.01965601965602,396,5.983936280687191,563,8,798.4061250000001,5950.111124108083
2017,230040,Aiuaba,Menor Dinamismo Econômico,49.04552129221732,29.809104258443465,95.4177897574124,60.64690026954178,374,5.926926025970411,554,10,908.07156,6087.472374083983
2018,230040,Aiuaba,Menor Dinamismo Econômico,42.06128133704736,27.85515320334262,100.0,68.35443037974683,401,5.996452088619021,614,14,965.2935,6524.706698260417
2019,230040,Aiuaba,Menor Dinamismo Econômico,46.2707182320442,30.386740331491712,100.0,66.46153846153847,573,6.352629396319567,930,131,800.1132824427481,7436.174492786942
2007,230050,Alcântaras,Menor Dinamismo Econômico,31.44560357675112,23.248882265275707,100.0,90.59233449477352,447,6.104793232414985,659,68,996.1446955882352,2579.2599805258033
2008,230050,Alcântaras,Menor Dinamismo Econômico,34.276729559748425,24.21383647798742,100.0,89.43894389438944,472,6.159095388491933,709,4,573.4590000000001,2738.371006912012
2009,230050,Alcântaras,Menor Dinamismo Econômico,38.94230769230769,28.0448717948718,100.0,85.03184713375796,487,6.1903154058531475,770,6,901.0613333333332,3043.269230769231
2010,230050,Alcântaras,Menor Dinamismo Econômico,44.63087248322148,28.523489932885905,100.0,74.55621301775149,458,6.129050210060545,721,66,692.3266424242424,3436.5425680066846
2011,230050,Alcântaras,Menor Dinamismo Econômico,38.392857142857146,23.75,100.0,77.59103641456583,513,6.2422232654551655,889,80,900.19227375,4156.741831569259
2012,230050,Alcântaras,Menor Dinamismo Econômico,33.79073756432247,24.69982847341338,100.0,84.22818791946308,595,6.39024066706535,935,165,913.6183515151516,4126.871120847024
2013,230050,Alcântaras,Menor Dinamismo Econômico,38.67768595041322,27.27272727272727,100.0,76.77902621722846,429,6.063785208687608,704,68,1337.034588235294,4273.744517053084
2014,230050,Alcântaras,Menor Dinamismo Econômico,36.62691652470188,24.02044293015332,92.9530201342282,73.48993288590604,568,6.343880434126331,910,159,1215.251524528302,5319.996443496043
2015,230050,Alcântaras,Menor Dinamismo Econômico,40.65180102915952,29.331046312178387,99.65870307167236,76.10921501706484,599,6.396929655216146,942,193,1116.701919170984,5238.583164031446
2016,230050,Alcântaras,Menor Dinamismo Econômico,49.63369963369964,33.6996336996337,100.0,73.33333333333333,606,6.408528791059498,951,220,1045.26625,5225.177771925204
2017,230050,Alcântaras,Menor Dinamismo Econômico,49.2156862745098,33.92156862745098,95.1923076923077,74.03846153846155,354,5.872117789475416,594,41,1535.114107317073,6046.25185443756
2018,230050,Alcântaras,Menor Dinamismo Econômico,55.53359683794466,38.73517786561265,100.0,76.49006622516556,726,6.588926477533519,1102,212,1136.01258254717,6675.600659207216
2019,230050,Alcântaras,Menor Dinamismo Econômico,51.89393939393939,31.25,100.0,79.70479704797047,582,6.368187186350492,958,317,986.7768769716088,6971.401741505891
2007,230060,Altaneira,Menor Dinamismo Econômico,32.743362831858406,20.13274336283186,100.0,100.0,263,5.575949103146316,408,42,611.2248642857143,2649.9922081969767
2008,230060,Altaneira,Menor Dinamismo Econômico,25.39325842696629,25.168539325842698,100.0,100.0,280,5.638354669333745,434,31,686.9645935483871,3098.0246546858757
2009,230060,Altaneira,Menor Dinamismo Econômico,28.8265306122449,28.57142857142857,100.0,99.18367346938776,285,5.655991810819852,465,2,943.1928,3323.0904302019317
2010,230060,Altaneira,Menor Dinamismo Econômico,25.925925925925924,25.925925925925924,100.0,100.0,306,5.726847747587197,497,8,899.1618249999999,3404.6091015169195
2011,230060,Altaneira,Menor Dinamismo Econômico,23.306233062330623,23.306233062330623,100.0,100.0,430,6.066108090103747,598,6,893.0500166666666,4142.6720414627125
2012,230060,Altaneira,Menor Dinamismo Econômico,24.12060301507537,24.12060301507537,100.0,100.0,386,5.958424693029782,606,11,1442.682472727273,4831.792975970425
2013,230060,Altaneira,Menor Dinamismo Econômico,45.45454545454545,30.80808080808081,100.0,76.75675675675676,382,5.948034989180646,581,14,1208.007,5223.040578098944
2014,230060,Altaneira,Menor Dinamismo Econômico,54.613466334164585,39.40149625935162,100.0,73.62637362637363,324,5.783825182329737,520,9,967.626,6526.475037821483
2015,230060,Altaneira,Menor Dinamismo Econômico,57.93269230769232,37.74038461538461,63.58695652173913,63.58695652173913,307,5.730099782973574,493,5,972.63222,5954.520697167756
2016,230060,Altaneira,Menor Dinamismo Econômico,55.88235294117647,33.088235294117645,97.2222222222222,63.888888888888886,282,5.645446897643238,464,6,1004.279833333333,6120.329151490625
2017,230060,Altaneira,Menor Dinamismo Econômico,49.65034965034965,36.13053613053613,100.0,74.52830188679245,284,5.652489180268651,446,6,1062.5868,7098.141462762402
2018,230060,Altaneira,Menor Dinamismo Econômico,32.50564334085779,31.376975169300223,100.0,100.0,281,5.641907070938114,429,6,1053.66975,6807.605371626114
2019,230060,Altaneira,Menor Dinamismo Econômico,35.28138528138528,35.28138528138528,100.0,100.0,450,6.111467339502679,726,12,1098.1475,7701.028209860269
2007,230070,Alto Santo,Maior Dinamismo Econômico,20.451977401129945,9.378531073446329,100.0,77.02127659574468,502,6.220590170099739,703,80,791.99885375,2915.6834081653965
2008,230070,Alto Santo,Maior Dinamismo Econômico,12.698412698412698,4.308390022675737,100.0,89.95098039215686,604,6.405228458030842,842,85,824.3381835294118,3388.662176114853
2009,230070,Alto Santo,Maior Dinamismo Econômico,21.852731591448933,8.432304038004752,100.0,75.93457943925233,498,6.212606095751519,733,116,784.7556275862069,3714.4846127994624
2010,230070,Alto Santo,Maior Dinamismo Econômico,14.37578814627995,4.4136191677175285,100.0,78.06451612903226,778,6.658011045870748,1116,120,899.4956233333332,4924.445259490189
2011,230070,Alto Santo,Maior Dinamismo Econômico,20.128205128205128,7.6923076923076925,100.0,71.77242888402627,802,6.688354713946762,1160,125,889.4865144,5253.270857421043
2012,230070,Alto Santo,Maior Dinamismo Econômico,21.166032953105194,6.970849176172369,100.0,74.58033573141488,877,6.777646593635117,1281,162,949.9959209876542,5212.72341714632
2013,230070,Alto Santo,Maior Dinamismo Econômico,18.523316062176164,4.922279792746114,100.0,64.41558441558442,1067,6.97354301952014,1584,146,1019.09998630137,6265.879405976024
2014,230070,Alto Santo,Maior Dinamismo Econômico,18.613607188703465,17.201540436456998,100.0,100.0,1036,6.9440872082295275,1568,127,1051.882327559055,7460.857159840694
2015,230070,Alto Santo,Maior Dinamismo Econômico,14.559386973180075,14.431673052362706,97.46835443037976,95.9493670886076,985,6.893656354602635,1461,136,990.7389625,7670.5972979379
2016,230070,Alto Santo,Maior Dinamismo Econômico,14.249999999999998,5.125,78.69249394673123,69.24939467312349,1133,7.033506484287697,1734,178,1045.634168539326,7856.855910675253
2017,230070,Alto Santo,Maior Dinamismo Econômico,31.257783312577832,16.43835616438356,68.16976127320955,56.49867374005305,848,6.744059186311348,1303,189,1296.095714285714,8560.261545711593
2018,230070,Alto Santo,Maior Dinamismo Econômico,39.35643564356436,23.76237623762376,88.52459016393442,62.29508196721312,653,6.483107351457199,1104,202,1279.342195544554,9086.979410388394
2019,230070,Alto Santo,Maior Dinamismo Econômico,45.38361508452536,25.097529258777637,89.4088669950739,57.635467980295566,625,6.439350371100098,1064,194,1286.731237113402,10667.094366032894
2007,230075,Amontada,Maior Dinamismo Econômico,15.15645371577575,10.625814863103,100.0,83.60773085182534,1250,7.1316985104669115,2112,16,1075.4254625,4050.4625063311387
2008,230075,Amontada,Maior Dinamismo Econômico,23.175542406311635,10.782380013149243,100.0,67.65313145216793,1223,7.1098794630722715,2025,13,828.1089846153847,4851.786211611008
2009,230075,Amontada,Maior Dinamismo Econômico,25.30003243593902,11.547194291274732,99.7278911564626,68.9795918367347,1280,7.155396301896734,2200,17,1354.418352941176,5061.197074481317
2010,230075,Amontada,Maior Dinamismo Econômico,32.10884353741497,13.401360544217686,98.6442866365397,61.65267914783732,1281,7.156176637480615,2227,34,1151.5254,6138.636827079935
2011,230075,Amontada,Maior Dinamismo Econômico,30.19784796945505,12.70392224921902,97.62202753441802,62.140175219023774,1257,7.1372784372603855,2269,55,1347.106243636364,7496.45390070922
2012,230075,Amontada,Maior Dinamismo Econômico,20.51102555127757,8.750437521876094,100.0,74.54789015405224,1325,7.189922170745808,2226,61,1470.084727868852,7167.800566122064
2013,230075,Amontada,Maior Dinamismo Econômico,21.8299711815562,5.259365994236311,100.0,67.07070707070707,1304,7.173958319756794,2334,79,1506.991012658228,6931.840783952264
2014,230075,Amontada,Maior Dinamismo Econômico,21.931441208993736,11.647622558053817,100.0,77.8852798894264,1449,7.27931883541462,2577,91,1411.386791208791,8790.578805912843
2015,230075,Amontada,Maior Dinamismo Econômico,21.96020633750921,5.858511422254974,96.41833810888252,62.46418338108882,1407,7.249925536717988,2402,272,1123.1133375,7571.428571428572
2016,230075,Amontada,Maior Dinamismo Econômico,20.822526861800668,4.853649499814746,89.71631205673759,57.659574468085104,1268,7.1459844677143876,2084,294,1112.279404761905,9924.390702926508
2017,230075,Amontada,Maior Dinamismo Econômico,20.145719489981783,4.918032786885246,92.31884057971016,59.42028985507246,1514,7.323170717943469,2623,322,1206.617288198758,10056.059299317032
2018,230075,Amontada,Maior Dinamismo Econômico,23.56621480709072,7.194994786235662,100.0,66.53875671527246,1680,7.427144133408616,2937,363,1181.831723140496,10194.801882636619
2019,230075,Amontada,Maior Dinamismo Econômico,25.758103868943884,7.145346810735448,100.0,64.76761619190404,1792,7.491645473605133,2988,532,1127.519342105263,11890.59191751818
2007,230080,Antonina do Norte,Menor Dinamismo Econômico,26.464646464646464,16.363636363636363,86.66666666666667,60.95238095238096,362,5.8944028342648505,473,9,785.1653888888889,3061.8251737908595
2008,230080,Antonina do Norte,Menor Dinamismo Econômico,23.16384180790961,15.44256120527307,100.0,80.0925925925926,363,5.8971538676367405,463,9,880.7180444444446,3782.1189220019965
2009,230080,Antonina do Norte,Menor Dinamismo Econômico,29.74559686888454,17.22113502935421,78.33333333333333,60.0,348,5.855071922202427,453,1,1243.0352,3736.9315767105822
2010,230080,Antonina do Norte,Menor Dinamismo Econômico,33.397312859884835,21.8809980806142,88.44621513944223,68.52589641434263,340,5.831882477283517,446,2,1095.3178,4016.7525773195875
2011,230080,Antonina do Norte,Menor Dinamismo Econômico,33.266932270916335,23.10756972111553,100.0,78.82352941176471,343,5.840641657373398,452,5,958.94972,4760.9686609686605
2012,230080,Antonina do Norte,Menor Dinamismo Econômico,35.86497890295359,21.308016877637133,100.0,77.85714285714286,343,5.840641657373398,460,9,968.9362666666666,5167.658730158731
2013,230080,Antonina do Norte,Menor Dinamismo Econômico,36.17021276595745,22.76595744680851,94.140625,72.265625,359,5.886104031450156,472,8,915.10825,5851.64528722811
2014,230080,Antonina do Norte,Menor Dinamismo Econômico,40.090090090090094,25.45045045045045,91.701244813278,62.24066390041494,347,5.8522024797744745,474,9,803.3461333333333,6739.166666666667
2015,230080,Antonina do Norte,Menor Dinamismo Econômico,41.10275689223057,24.06015037593985,86.1788617886179,64.22764227642277,351,5.863631175598097,487,7,790.704,6624.740556247406
2016,230080,Antonina do Norte,Menor Dinamismo Econômico,43.16939890710383,28.96174863387978,100.0,74.2489270386266,391,5.971261839790462,565,11,798.1960000000001,7117.882255618365
2017,230080,Antonina do Norte,Menor Dinamismo Econômico,45.71428571428572,30.28571428571429,100.0,73.66071428571429,380,5.942799375126701,566,15,884.25144,7951.772464962902
2018,230080,Antonina do Norte,Menor Dinamismo Econômico,43.333333333333336,26.111111111111114,100.0,71.56398104265402,430,6.066108090103747,622,29,871.3870344827586,7467.385371179039
2019,230080,Antonina do Norte,Menor Dinamismo Econômico,34.62532299741602,19.12144702842377,100.0,81.71428571428572,446,6.102558594613569,646,47,1010.961276595745,8759.145926832585
2007,230090,Apuiarés,Menor Dinamismo Econômico,46.52482269503546,30.0709219858156,100.0,78.8300835654596,399,5.991464547107982,633,11,911.2467818181818,2321.2689574327787
2008,230090,Apuiarés,Menor Dinamismo Econômico,44.86638537271448,33.0520393811533,100.0,97.24770642201835,416,6.0330862217988015,662,11,932.0704,2733.983580099642
2009,230090,Apuiarés,Menor Dinamismo Econômico,48.03370786516854,32.86516853932584,100.0,78.72340425531915,424,6.052089168924417,664,18,922.5098666666668,2932.7043152490633
2010,230090,Apuiarés,Menor Dinamismo Econômico,57.3134328358209,35.07462686567165,93.69863013698632,67.3972602739726,424,6.052089168924417,685,23,980.4883826086956,3522.94434470377
2011,230090,Apuiarés,Menor Dinamismo Econômico,52.20030349013657,33.23216995447648,100.0,75.0,493,6.202535517187923,790,26,1000.547715384615,3929.5844914831446
2012,230090,Apuiarés,Menor Dinamismo Econômico,51.54798761609906,30.495356037151705,100.0,74.27745664739885,506,6.2285110035911835,825,37,1075.7076,3977.3611602405376
2013,230090,Apuiarés,Menor Dinamismo Econômico,53.07443365695793,29.28802588996764,100.0,72.32142857142857,663,6.498282149476434,1097,171,1025.701157894737,4600.125026047093
2014,230090,Apuiarés,Menor Dinamismo Econômico,50.40257648953301,34.62157809983897,100.0,79.32098765432099,673,6.513230110912307,1135,171,997.6048210526316,5490.160878271076
2015,230090,Apuiarés,Menor Dinamismo Econômico,54.6218487394958,32.60504201680672,100.0,69.04024767801857,708,6.5638555265321274,1213,205,1049.800701463414,5967.044284243048
2016,230090,Apuiarés,Menor Dinamismo Econômico,55.47945205479452,33.39041095890411,100.0,71.42857142857143,603,6.403574197934815,1096,190,1059.391357894737,6338.910133843212
2017,230090,Apuiarés,Menor Dinamismo Econômico,60.68376068376068,38.11965811965812,100.0,73.5593220338983,691,6.539585955617669,1292,212,1108.567579245283,7789.5916842176775
2018,230090,Apuiarés,Menor Dinamismo Econômico,55.98591549295775,35.03521126760563,100.0,68.89632107023411,675,6.516193076042964,1191,156,1087.824836538462,7035.439449169704
2019,230090,Apuiarés,Menor Dinamismo Econômico,47.98657718120805,27.01342281879195,100.0,67.33333333333333,528,6.270988431858299,912,156,1048.484358974359,7799.45205479452
2007,230100,Aquiraz,Maior Dinamismo Econômico,11.969696969696969,5.47979797979798,100.0,93.3230611196713,4500,8.412054873292933,11848,2443,945.7897264019648,6068.713298149111
2008,230100,Aquiraz,Maior Dinamismo Econômico,11.477946866133609,5.493938612329121,100.0,94.25474254742548,4655,8.445911989411274,11905,2553,989.1644468468468,7508.610286914919
2009,230100,Aquiraz,Maior Dinamismo Econômico,8.97675661234304,4.167779855730697,100.0,85.19480519480518,4908,8.498825534058053,12668,2791,1108.469446649946,8614.66386554622
2010,230100,Aquiraz,Maior Dinamismo Econômico,9.337766694375173,4.183984483236354,100.0,86.5943814687038,4087,8.31581113188354,11759,2135,1220.542679625293,10579.2256430027
2011,230100,Aquiraz,Maior Dinamismo Econômico,11.0124826629681,3.356449375866852,100.0,71.44963144963144,4804,8.477412321404392,13280,2811,1257.8419490217,11934.054730087953
2012,230100,Aquiraz,Maior Dinamismo Econômico,13.911882510013353,4.085447263017357,100.0,74.24242424242425,5070,8.531293315795018,14779,2944,1348.15165625,14605.129926811254
2013,230100,Aquiraz,Maior Dinamismo Econômico,15.446941975953996,5.044432828018818,100.0,79.21545667447307,5687,8.646113971483077,16813,3356,1420.661613825983,20330.310030714303
2014,230100,Aquiraz,Maior Dinamismo Econômico,16.679151061173535,6.866416978776529,100.0,90.34639409426462,5704,8.649098262296176,16411,3381,1643.324403549246,21455.312016838387
2015,230100,Aquiraz,Maior Dinamismo Econômico,20.71478956031037,9.052433576299084,100.0,82.18239325250394,5916,8.685584842676693,17698,3503,1668.527698601199,23522.11227916672
2016,230100,Aquiraz,Maior Dinamismo Econômico,25.33029612756264,13.599088838268791,100.0,81.95564516129032,5208,8.558143177745192,16374,3024,1571.068383267196,27505.609525995053
2017,230100,Aquiraz,Maior Dinamismo Econômico,23.86212991604065,10.583296509058773,100.0,82.11508553654744,5827,8.670429167315095,16608,3370,1722.867715014837,27878.209988878778
2018,230100,Aquiraz,Maior Dinamismo Econômico,24.688440051568545,7.993124194241513,100.0,69.07471548738249,5825,8.67008593751938,16894,3179,1703.250002359232,24283.259806694066
2019,230100,Aquiraz,Maior Dinamismo Econômico,29.6497715901675,10.33282575592778,93.97590361445783,64.41480206540447,5616,8.633552992532433,17153,2815,1671.641626998224,32790.72143115197
2007,230110,Aracati,Maior Dinamismo Econômico,15.1357733175915,9.46871310507674,100.0,66.82375117813383,2881,7.966239776559467,7039,1247,873.7889817963112,5545.670638465382
2008,230110,Aracati,Maior Dinamismo Econômico,18.553758325404377,10.727878211227402,100.0,70.59952038369305,2735,7.914252278742441,7375,1134,926.7935266313932,6288.433063322011
2009,230110,Aracati,Maior Dinamismo Econômico,21.96518006200811,12.091581206773192,100.0,65.36231884057972,3333,8.111928063310739,8412,1272,1019.798169811321,6783.024017467249
2010,230110,Aracati,Maior Dinamismo Econômico,27.86844708209693,14.416419386745796,87.86666666666667,62.355555555555554,3696,8.215276958936633,9006,1598,1041.351231163955,8344.264665480992
2011,230110,Aracati,Maior Dinamismo Econômico,25.45050604788941,13.97185880029622,98.52193995381062,68.9607390300231,3896,8.26796230533871,9304,1954,1140.048284749232,10169.812672887016
2012,230110,Aracati,Maior Dinamismo Econômico,25.4581475978207,12.927191679049036,100.0,65.91606960081884,3477,8.154212694914229,8714,2079,1138.418690909091,12391.754188991374
2013,230110,Aracati,Maior Dinamismo Econômico,29.19191919191919,14.393939393939394,96.84418145956607,62.42603550295858,3995,8.293049139768444,9845,2341,1224.977663391713,13802.352646029909
2014,230110,Aracati,Maior Dinamismo Econômico,29.41638314577336,13.347291285003926,96.1244019138756,64.88038277511961,4263,8.357962965845681,10539,2774,1275.622375630858,15009.149042188019
2015,230110,Aracati,Maior Dinamismo Econômico,20.802069857697283,11.772315653298836,100.0,77.65694513099358,4202,8.343553835005117,10914,2754,1318.271845679012,15985.411195291983
2016,230110,Aracati,Maior Dinamismo Econômico,19.31962427011932,7.438436151307439,100.0,71.30390143737166,3399,8.131530710604252,8671,2284,1309.851305604203,16634.69421216593
2017,230110,Aracati,Maior Dinamismo Econômico,30.796370967741936,13.608870967741934,87.04181724315953,63.8616417139907,4357,8.379768515504566,9989,2707,1364.188770299224,17326.202990669437
2018,230110,Aracati,Maior Dinamismo Econômico,40.92597177519188,22.75315672196088,96.20928990923652,66.68446342765617,4315,8.370084326378025,10356,2604,1354.267483870968,15354.894444144486
2019,230110,Aracati,Maior Dinamismo Econômico,42.768697374938085,24.219910846953937,100.0,66.649377593361,4392,8.38776764397578,10684,2419,1303.775320380322,18865.5747380847
2007,230120,Aracoiaba,Menor Dinamismo Econômico,33.026315789473685,18.026315789473685,100.0,76.53701380175659,755,6.628041376179533,1317,87,871.8205563218391,2768.046513532326
2008,230120,Aracoiaba,Menor Dinamismo Econômico,34.80845442536328,21.4663143989432,100.0,76.775956284153,764,6.639875833826536,1363,107,854.223955140187,3331.9472496138765
2009,230120,Aracoiaba,Menor Dinamismo Econômico,25.513585155732272,13.12127236580517,96.24352331606218,72.66839378238342,852,6.748759547491679,1523,129,896.4081116279069,3699.7751567985483
2010,230120,Aracoiaba,Menor Dinamismo Econômico,23.652291105121293,14.21832884097035,100.0,79.01554404145078,965,6.873163834212518,1707,155,919.6346451612902,3889.133945098657
2011,230120,Aracoiaba,Menor Dinamismo Econômico,31.77822853279243,15.415821501014198,96.524064171123,65.37433155080214,1042,6.949856455000773,1866,206,917.8390718446602,4636.645353626485
2012,230120,Aracoiaba,Menor Dinamismo Econômico,30.98782138024357,15.155615696887686,100.0,69.6765498652291,875,6.775366090936392,1656,208,985.48575,4658.33072835261
2013,230120,Aracoiaba,Menor Dinamismo Econômico,31.377899045020463,13.233287858117324,100.0,64.38896189224704,913,6.81783057145415,1725,211,1060.093535545024,5330.190857318763
2014,230120,Aracoiaba,Menor Dinamismo Econômico,23.47480106100796,15.119363395225465,100.0,84.50134770889488,969,6.877296071497429,1808,257,1022.724289494163,6196.915048729952
2015,230120,Aracoiaba,Menor Dinamismo Econômico,26.52377762893503,15.338245144005358,100.0,81.33704735376045,980,6.8885724595653635,1805,300,1007.528573333333,6720.708655391444
2016,230120,Aracoiaba,Menor Dinamismo Econômico,26.27450980392157,17.516339869281044,100.0,84.64673913043478,1011,6.919683849847411,1953,270,1118.851148148148,7285.349005839026
2017,230120,Aracoiaba,Menor Dinamismo Econômico,38.60801050558109,29.218647406434663,100.0,79.14438502673798,1001,6.90975328164481,1962,242,1145.021667768595,7805.740606798889
2018,230120,Aracoiaba,Menor Dinamismo Econômico,37.84477228992944,27.966645285439384,100.0,81.86528497409327,948,6.855408798609928,1947,283,1185.376685512367,7568.143132730643
2019,230120,Aracoiaba,Menor Dinamismo Econômico,38.192234245703375,22.66072565245067,93.55704697986576,69.93288590604027,1036,6.9440872082295275,1970,287,1131.1506271777,8684.536627753221
2007,230125,Ararendá,Menor Dinamismo Econômico,45.96100278551532,31.615598885793872,98.6413043478261,73.91304347826086,393,5.976350909297934,596,1,412.6559,2442.6706733026576
2008,230125,Ararendá,Menor Dinamismo Econômico,37.26884779516359,21.763869132290186,100.0,72.91066282420749,370,5.916202062607435,565,1,421.2312000000001,3012.539467749211
2009,230125,Ararendá,Menor Dinamismo Econômico,40.42879019908116,22.052067381317,100.0,73.46368715083798,401,5.996452088619021,636,2,450.7536,2999.6424101555517
2010,230125,Ararendá,Menor Dinamismo Econômico,37.64510779436153,20.8955223880597,95.822454308094,65.0130548302872,374,5.926926025970411,583,6,725.5140666666666,3340.7682775712515
2011,230125,Ararendá,Menor Dinamismo Econômico,47.88732394366197,31.338028169014088,100.0,72.5,358,5.883322388488279,559,7,1168.627257142857,4231.762917933131
2012,230125,Ararendá,Menor Dinamismo Econômico,43.52720450281426,26.07879924953096,100.0,74.0625,316,5.75890177387728,501,8,1153.438,4124.006058311245
2013,230125,Ararendá,Menor Dinamismo Econômico,51.32924335378323,34.355828220858896,100.0,67.91808873720136,452,6.115892125483034,729,19,2582.776,4458.453790916721
2014,230125,Ararendá,Menor Dinamismo Econômico,45.9915611814346,44.303797468354425,100.0,97.52650176678446,389,5.966146739123692,630,30,1619.33816,5366.790697674419
2015,230125,Ararendá,Menor Dinamismo Econômico,55.45454545454545,49.54545454545455,100.0,95.63636363636364,420,6.042632833682381,681,29,1780.590844827586,5621.438515081207
2016,230125,Ararendá,Menor Dinamismo Econômico,64.0909090909091,42.95454545454545,100.0,85.2,372,5.921578419643816,635,19,1261.341631578947,6000.740740740741
2017,230125,Ararendá,Menor Dinamismo Econômico,56.926406926406926,36.36363636363637,100.0,85.51401869158879,417,6.035481432524756,747,35,1443.893657142857,7273.491638177954
2018,230125,Ararendá,Menor Dinamismo Econômico,58.73983739837399,36.17886178861789,100.0,75.0,370,5.916202062607435,770,34,911.018911764706,7384.918814787634
2019,230125,Ararendá,Menor Dinamismo Econômico,61.48148148148148,43.7037037037037,100.0,82.7433628318584,404,6.003887067106539,727,34,1017.305294117647,7748.696844993141
2007,230130,Araripe,Menor Dinamismo Econômico,35.025380710659896,13.248730964467004,49.33058702368693,27.80638516992791,594,6.38856140554563,884,21,770.082380952381,2790.3742811350994
2008,230130,Araripe,Menor Dinamismo Econômico,35.8948432760364,15.975733063700709,55.567685589519655,25.87336244541485,568,6.343880434126331,839,12,785.7812,3327.6555369809785
2009,230130,Araripe,Menor Dinamismo Econômico,26.98327037236913,14.031300593631949,65.67877629063098,46.46271510516252,617,6.42648845745769,994,26,885.9237538461539,3673.892638448129
2010,230130,Araripe,Menor Dinamismo Econômico,23.59426681367144,14.553472987872109,76.75350701402806,55.41082164328658,585,6.373319789577012,932,29,1100.839303448276,4153.686246072033
2011,230130,Araripe,Menor Dinamismo Econômico,23.42028985507246,14.376811594202898,83.65800865800865,51.94805194805194,625,6.439350371100098,1022,34,1171.715011764706,4788.087442218798
2012,230130,Araripe,Menor Dinamismo Econômico,25.140361821584527,14.847161572052403,78.06122448979592,53.57142857142857,614,6.421622267806518,950,29,1300.807213793104,4824.827321565618
2013,230130,Araripe,Menor Dinamismo Econômico,30.743691899070384,19.45551128818061,83.85360602798708,55.22066738428417,673,6.513230110912307,1077,35,1257.428,5734.671705243269
2014,230130,Araripe,Menor Dinamismo Econômico,30.790378006872853,21.512027491408936,90.52757793764988,63.06954436450839,617,6.42648845745769,1009,38,1197.329273684211,7309.750353273669
2015,230130,Araripe,Menor Dinamismo Econômico,38.684582743988685,22.701555869872703,88.06532663316582,53.89447236180904,760,6.634633357861686,1254,17,1136.6922,7062.238714829255
2016,230130,Araripe,Menor Dinamismo Econômico,37.45532523230879,24.874910650464617,96.35890767230168,62.158647594278285,661,6.495265555937008,1043,20,1116.8674,6950.3396579995315
2017,230130,Araripe,Menor Dinamismo Econômico,38.12154696132597,23.61878453038674,96.3380281690141,57.32394366197183,576,6.3578422665081,935,17,1230.616164705883,7566.595008879334
2018,230130,Araripe,Menor Dinamismo Econômico,35.4024556616644,21.41882673942701,92.85714285714286,60.64139941690962,650,6.478509642208569,1106,30,1236.46635,6941.670533642691
2019,230130,Araripe,Menor Dinamismo Econômico,37.54243041412085,21.38492871690428,91.9034090909091,57.95454545454546,652,6.481577129276431,1123,26,1198.407307692308,7872.777777777777
2007,230140,Aratuba,Maior Dinamismo Econômico,37.76978417266187,20.623501199040767,100.0,72.72727272727273,542,6.297109319933935,825,4,775.032475,3941.380163245115
2008,230140,Aratuba,Maior Dinamismo Econômico,37.0595382746051,20.65613608748481,100.0,63.0071599045346,726,6.588926477533519,1146,2,922.116,4760.439208142983
2009,230140,Aratuba,Maior Dinamismo Econômico,35.2059925093633,22.09737827715356,100.0,72.02797202797203,739,6.606650186198215,1136,2,835.2432000000001,4607.70956884116
2010,230140,Aratuba,Maior Dinamismo Econômico,39.15816326530612,21.04591836734694,92.152466367713,65.69506726457399,732,6.597145701886651,1135,4,772.3689499999999,5962.2690606297165
2011,230140,Aratuba,Maior Dinamismo Econômico,39.92197659297789,20.93628088426528,96.29629629629628,63.20987654320987,771,6.648984550024776,1211,112,717.8548848214286,6188.7483645878765
2012,230140,Aratuba,Maior Dinamismo Econômico,33.28964613368283,20.70773263433814,100.0,74.0053050397878,800,6.68586094706836,1269,150,698.0794933333333,6212.293931953701
2013,230140,Aratuba,Maior Dinamismo Econômico,38.912133891213394,26.08089260808926,100.0,73.73737373737373,627,6.4425401664681985,1038,11,1100.615090909091,5680.107995122801
2014,230140,Aratuba,Maior Dinamismo Econômico,41.76300578034682,25.72254335260116,95.82309582309584,68.55036855036855,637,6.45833828334479,1068,13,1172.789538461539,7218.057623259479
2015,230140,Aratuba,Maior Dinamismo Econômico,38.362068965517246,26.867816091954023,98.92761394101876,74.53083109919572,648,6.47543271670409,1074,10,1091.68815,7373.041028350061
2016,230140,Aratuba,Maior Dinamismo Econômico,48.03030303030303,31.818181818181817,100.0,74.15730337078652,699,6.551080335043404,1144,8,1210.380875,8262.389380530973
2017,230140,Aratuba,Maior Dinamismo Econômico,42.87856071964018,28.635682158920535,100.0,81.1046511627907,632,6.450470422144176,1046,34,1432.248988235294,13199.484169334757
2018,230140,Aratuba,Maior Dinamismo Econômico,51.44157814871016,31.86646433990895,100.0,73.21428571428571,571,6.349138991379798,986,34,1432.968044117647,11624.625418649744
2019,230140,Aratuba,Maior Dinamismo Econômico,48.41628959276018,26.395173453996986,100.0,73.86363636363636,476,6.1675164908883415,849,18,1080.628888888889,10591.035705241833
